ID_Transmision,Canal,Categoria,Espectadores_Pico,Horas_Transmitidas
20479,Streamer_19479,Gaming,17957.0,6.5
2841,Streamer_1841,Gaming,28747.0,8.1
15541,Streamer_14541,Musica,14499.0,7.3
5615,Streamer_4615,Gaming,43475.0,5.3
6151,Streamer_5151,Musica,8442.0,6.9
15501,Streamer_14501,Arte,25457.0,7.6
13604,Streamer_12604,Just Chatting,2371.0,1.8
13408,Streamer_12408,Musica,43603.0,2.8
16664,Streamer_15664,Esports,46276.0,10.1
15088,Streamer_14088,Arte,28953.0,9.5
8733,Streamer_7733,Arte,38851.0,5.1
5655,Streamer_4655,Just Chatting,44606.0,6.4
5648,Streamer_4648,Arte,24841.0,3.9
19845,Streamer_18845,Just Chatting,18985.0,8.5
17677,Streamer_16677,Gaming,29024.0,9.0
18936,Streamer_17936,Arte,48615.0,5.1
1387,Streamer_387,Musica,6769.0,4.9
2053,Streamer_1053,Just Chatting,40097.0,6.7
8813,Streamer_7813,Just Chatting,18572.0,3.2
2330,Streamer_1330,Just Chatting,26803.0,5.6
1815,Streamer_815,Esports,32384.0,5.8
20261,Streamer_19261,Esports,39696.0,7.4
17955,Streamer_16955,Arte,11963.0,2.8
5712,Streamer_4712,Esports,36013.0,1.0
13706,Streamer_12706,Esports,39866.0,4.1
7261,Streamer_6261,Just Chatting,48244.0,11.6
1279,Streamer_279,Gaming,16511.0,5.4
7439,Streamer_6439,Arte,33303.0,1.9
5866,Streamer_4866,Esports,32434.0,5.9
2605,Streamer_1605,Just Chatting,5292.0,2.5
14573,Streamer_13573,Musica,1732.0,8.2
11529,Streamer_10529,Esports,13630.0,5.5
7240,Streamer_6240,Just Chatting,4695.0,2.6
18144,Streamer_17144,Gaming,1472.0,8.3
15313,Streamer_14313,Esports,15389.0,7.9
8621,Streamer_7621,Gaming,36142.0,8.9
2548,Streamer_1548,Esports,12254.0,8.4
9655,Streamer_8655,Arte,15477.0,2.9
13353,Streamer_12353,Gaming,22348.0,11.9
5202,Streamer_4202,Just Chatting,36890.0,7.5
20812,Streamer_19812,Just Chatting,24194.0,8.8
18419,Streamer_17419,Gaming,44036.0,11.2
7171,Streamer_6171,Just Chatting,47101.0,5.4
7539,Streamer_6539,Arte,21596.0,3.1
17566,Streamer_16566,Gaming,32584.0,4.0
9121,Streamer_8121,Esports,15788.0,6.3
4454,Streamer_3454,Musica,16728.0,7.5
11274,Streamer_10274,Gaming,27402.0,4.2
17820,Streamer_16820,Just Chatting,34998.0,3.4
13370,Streamer_12370,Just Chatting,3942.0,10.9
19717,Streamer_18717,Musica,46103.0,3.1
2583,Streamer_1583,Musica,49774.0,2.1
5149,Streamer_4149,Gaming,35253.0,10.7
20822,Streamer_19822,Musica,24370.0,2.6
10308,Streamer_9308,Musica,24302.0,8.2
4230,Streamer_3230,Musica,33739.0,5.9
13276,Streamer_12276,Gaming,28972.0,11.7
6630,Streamer_5630,Esports,35094.0,3.5
16987,Streamer_15987,Esports,10921.0,5.7
5576,Streamer_4576,Musica,9505.0,4.4
1690,Streamer_690,Gaming,43941.0,7.7
6039,Streamer_5039,Arte,31294.0,7.4
17093,Streamer_16093,Just Chatting,5005.0,2.4
6517,Streamer_5517,Gaming,13181.0,11.0
11598,Streamer_10598,Arte,14738.0,5.3
5650,Streamer_4650,Gaming,32942.0,11.6
20587,Streamer_19587,Just Chatting,37451.0,2.0
6343,Streamer_5343,Arte,15524.0,8.3
12437,Streamer_11437,Musica,40640.0,2.3
7397,Streamer_6397,Just Chatting,20948.0,9.8
20254,Streamer_19254,Gaming,38794.0,6.0
18056,Streamer_17056,Musica,37627.0,11.5
4548,Streamer_3548,Gaming,49263.0,6.8
3876,Streamer_2876,Just Chatting,44863.0,10.7
19733,Streamer_18733,Esports,42110.0,11.6
6126,Streamer_5126,Musica,5549.0,8.3
2448,Streamer_1448,Musica,6818.0,9.8
17395,Streamer_16395,Musica,5766.0,1.9
4235,Streamer_3235,Arte,8754.0,10.3
4480,Streamer_3480,Arte,25472.0,8.8
18846,Streamer_17846,Arte,2670.0,11.4
2503,Streamer_1503,Just Chatting,15030.0,11.5
11348,Streamer_10348,Musica,13160.0,9.1
14824,Streamer_13824,Musica,25205.0,2.3
19957,Streamer_18957,Just Chatting,24519.0,4.7
4197,Streamer_3197,Gaming,36748.0,2.7
12765,Streamer_11765,Gaming,37106.0,1.3
2424,Streamer_1424,Just Chatting,24456.0,4.3
17025,Streamer_16025,Arte,3087.0,9.8
9486,Streamer_8486,Arte,36150.0,4.2
16593,Streamer_15593,Just Chatting,15829.0,4.7
2614,Streamer_1614,Esports,5709.0,10.0
11370,Streamer_10370,Just Chatting,47885.0,7.7
3714,Streamer_2714,Gaming,34305.0,11.8
8634,Streamer_7634,Esports,13123.0,2.0
13656,Streamer_12656,,45581.0,3.3
14791,Streamer_13791,Musica,25884.0,8.6
12531,Streamer_11531,Esports,38176.0,1.9
8404,Streamer_7404,Arte,41403.0,9.6
18389,Streamer_17389,Musica,20078.0,9.5
13478,Streamer_12478,Musica,20214.0,10.0
10435,Streamer_9435,Arte,15086.0,2.7
8993,Streamer_7993,Gaming,39658.0,5.9
10068,Streamer_9068,Musica,16257.0,5.7
1984,Streamer_984,Just Chatting,6520.0,10.9
13181,Streamer_12181,Just Chatting,45752.0,3.6
14206,Streamer_13206,Esports,16305.0,8.9
20506,Streamer_19506,Arte,10072.0,2.7
17068,Streamer_16068,Gaming,9923.0,2.9
9240,Streamer_8240,Gaming,27319.0,9.6
5581,Streamer_4581,,4997.0,9.5
3063,Streamer_2063,Arte,8000.0,4.9
18203,Streamer_17203,Esports,6000.0,5.2
12940,Streamer_11940,Gaming,41725.0,5.2
9290,Streamer_8290,Arte,2856.0,11.7
15034,Streamer_14034,Gaming,10407.0,1.6
9554,Streamer_8554,Arte,28113.0,4.1
12216,Streamer_11216,Musica,9362.0,9.5
13972,Streamer_12972,Gaming,4367.0,3.9
5054,Streamer_4054,Just Chatting,11465.0,5.1
8876,Streamer_7876,Esports,6274.0,10.2
13081,Streamer_12081,,29763.0,4.7
1851,Streamer_851,Arte,31684.0,8.2
9499,Streamer_8499,Musica,34270.0,5.9
12943,Streamer_11943,Esports,22603.0,3.3
20754,Streamer_19754,Arte,10748.0,5.4
10134,Streamer_9134,Just Chatting,11378.0,6.0
15476,Streamer_14476,Just Chatting,37161.0,3.4
19329,Streamer_18329,Arte,3271.0,3.9
8800,Streamer_7800,Gaming,4258.0,1.2
2781,Streamer_1781,Gaming,31936.0,1.1
20844,Streamer_19844,Esports,29972.0,2.6
8374,Streamer_7374,Musica,17791.0,11.5
7265,Streamer_6265,Gaming,49431.0,7.2
16183,Streamer_15183,Just Chatting,21955.0,9.9
7609,Streamer_6609,Musica,38036.0,6.0
5869,Streamer_4869,Arte,17801.0,6.5
19753,Streamer_18753,Musica,49856.0,11.4
14567,Streamer_13567,Arte,5859.0,9.0
12147,Streamer_11147,Gaming,32553.0,10.3
13754,Streamer_12754,Esports,37535.0,10.7
20595,Streamer_19595,Musica,20551.0,4.5
12165,Streamer_11165,Just Chatting,34668.0,9.5
7770,Streamer_6770,Esports,35793.0,8.3
9189,Streamer_8189,Musica,11755.0,7.4
2066,Streamer_1066,Just Chatting,39823.0,4.8
14887,Streamer_13887,Musica,17186.0,8.3
13960,Streamer_12960,Just Chatting,11886.0,10.1
6639,Streamer_5639,,18098.0,7.8
13483,Streamer_12483,Musica,32430.0,6.7
8999,Streamer_7999,Musica,25566.0,2.0
13290,Streamer_12290,Esports,34028.0,6.5
20813,Streamer_19813,Arte,10961.0,2.2
14758,Streamer_13758,Just Chatting,4362.0,9.0
10298,Streamer_9298,Just Chatting,43861.0,9.9
3394,Streamer_2394,Musica,18158.0,8.3
13895,Streamer_12895,Gaming,33663.0,7.4
20128,Streamer_19128,Esports,24606.0,5.8
17760,Streamer_16760,Arte,25029.0,10.1
11479,Streamer_10479,Arte,7378.0,11.9
9382,Streamer_8382,Just Chatting,45894.0,5.1
4073,Streamer_3073,Musica,39231.0,8.2
10640,Streamer_9640,Gaming,32157.0,2.9
20193,Streamer_19193,Arte,31237.0,4.6
8105,Streamer_7105,Arte,36621.0,1.2
12578,Streamer_11578,Arte,34801.0,6.2
11565,Streamer_10565,Musica,4540.0,2.5
6601,Streamer_5601,Just Chatting,1270.0,4.4
17639,Streamer_16639,Gaming,18738.0,3.1
1370,Streamer_370,Musica,24150.0,4.1
13045,Streamer_12045,Gaming,27149.0,3.4
7564,Streamer_6564,Arte,18486.0,1.1
13901,Streamer_12901,Esports,43073.0,6.6
20265,Streamer_19265,Gaming,35337.0,11.1
9225,Streamer_8225,Esports,46192.0,1.0
7335,Streamer_6335,Musica,31553.0,7.6
5659,Streamer_4659,Musica,36584.0,4.6
13938,Streamer_12938,Just Chatting,39515.0,7.5
2564,Streamer_1564,Musica,42719.0,5.8
5992,Streamer_4992,Arte,39032.0,6.8
19248,Streamer_18248,Arte,47349.0,7.2
12425,Streamer_11425,Gaming,13859.0,3.4
19662,Streamer_18662,Arte,36396.0,4.0
10903,Streamer_9903,Just Chatting,41469.0,10.4
8694,Streamer_7694,Esports,43842.0,5.4
9873,Streamer_8873,Just Chatting,32536.0,1.6
2506,Streamer_1506,Gaming,8926.0,5.5
7750,Streamer_6750,Gaming,887.0,2.5
10388,Streamer_9388,Gaming,16204.0,4.5
1966,Streamer_966,Just Chatting,30730.0,10.6
11075,Streamer_10075,Musica,29748.0,5.4
7568,Streamer_6568,Just Chatting,20796.0,2.5
19916,Streamer_18916,Arte,42067.0,11.7
16968,Streamer_15968,Esports,32039.0,7.9
14692,Streamer_13692,Gaming,20963.0,9.6
1533,Streamer_533,Just Chatting,31961.0,8.2
9372,Streamer_8372,Gaming,10219.0,5.4
18042,Streamer_17042,Musica,32867.0,9.4
10589,Streamer_9589,Arte,25891.0,1.9
17674,Streamer_16674,Arte,2754.0,11.1
5186,Streamer_4186,Musica,45928.0,4.8
2067,Streamer_1067,Arte,11812.0,5.1
8820,Streamer_7820,Gaming,22456.0,2.8
17293,Streamer_16293,Esports,15942.0,10.1
8169,Streamer_7169,Just Chatting,23246.0,9.4
7422,Streamer_6422,Esports,42857.0,6.7
18752,Streamer_17752,Musica,20462.0,11.1
12042,Streamer_11042,Musica,33871.0,6.3
20974,Streamer_19974,Musica,26832.0,4.1
7031,Streamer_6031,Esports,13369.0,5.1
12911,Streamer_11911,Gaming,35680.0,10.6
9819,Streamer_8819,Esports,34657.0,2.3
16488,Streamer_15488,Esports,32202.0,4.2
14047,Streamer_13047,Arte,47988.0,6.5
5897,Streamer_4897,Just Chatting,19385.0,2.8
6536,Streamer_5536,Just Chatting,16762.0,6.6
9564,Streamer_8564,Esports,18447.0,3.0
8221,Streamer_7221,Musica,27518.0,11.3
18489,Streamer_17489,Esports,12147.0,2.2
20474,Streamer_19474,Musica,11802.0,2.1
16923,Streamer_15923,,22003.0,11.1
11570,Streamer_10570,Musica,11250.0,10.0
7015,Streamer_6015,Just Chatting,7129.0,4.2
6370,Streamer_5370,Musica,41338.0,7.2
9731,Streamer_8731,,40986.0,12.0
12122,Streamer_11122,Arte,6961.0,11.3
1128,Streamer_128,Musica,45728.0,4.4
4034,Streamer_3034,Just Chatting,13624.0,1.2
17110,Streamer_16110,Gaming,38209.0,1.9
3154,Streamer_2154,Just Chatting,146.0,6.9
6135,Streamer_5135,Gaming,18568.0,5.1
16133,Streamer_15133,Esports,12646.0,4.2
13502,Streamer_12502,Arte,18492.0,11.6
20077,Streamer_19077,Just Chatting,24136.0,7.0
9140,Streamer_8140,Gaming,32518.0,5.1
11893,Streamer_10893,Esports,18267.0,6.7
11684,Streamer_10684,,7255.0,4.8
11736,Streamer_10736,Arte,24256.0,10.8
7185,,Just Chatting,9256.0,2.8
17218,Streamer_16218,Just Chatting,7480.0,3.7
16360,Streamer_15360,Esports,25966.0,9.4
16783,Streamer_15783,Esports,31080.0,2.5
13697,Streamer_12697,Gaming,15124.0,6.2
4781,Streamer_3781,Gaming,18600.0,5.5
1473,Streamer_473,Arte,14858.0,8.0
18499,Streamer_17499,Musica,48165.0,5.8
8581,Streamer_7581,Gaming,18157.0,11.5
10061,Streamer_9061,Musica,49395.0,3.9
9314,Streamer_8314,Musica,34876.0,5.5
7711,Streamer_6711,Arte,9795.0,3.2
19264,Streamer_18264,Musica,14989.0,9.4
18254,Streamer_17254,Arte,47867.0,11.7
6591,Streamer_5591,Just Chatting,26710.0,9.4
7085,Streamer_6085,Arte,42451.0,10.9
19849,Streamer_18849,Just Chatting,42847.0,1.6
20574,,Musica,36433.0,11.4
8071,Streamer_7071,Arte,17323.0,1.5
15986,Streamer_14986,Esports,,5.3
3949,Streamer_2949,Musica,41434.0,3.7
4042,Streamer_3042,Musica,38849.0,4.2
12571,Streamer_11571,Just Chatting,32796.0,8.6
2213,Streamer_1213,Musica,1481.0,5.0
13464,Streamer_12464,Arte,6988.0,1.1
2322,Streamer_1322,Just Chatting,10607.0,3.9
20352,Streamer_19352,Musica,45524.0,7.9
11386,Streamer_10386,Gaming,42974.0,8.8
2182,Streamer_1182,Arte,19005.0,6.8
1584,Streamer_584,Just Chatting,6961.0,9.2
2922,Streamer_1922,Esports,49197.0,9.0
9991,Streamer_8991,Musica,21016.0,10.2
9271,Streamer_8271,Musica,23503.0,11.1
1796,Streamer_796,Musica,21421.0,4.5
16468,Streamer_15468,Musica,43549.0,9.5
12405,Streamer_11405,Gaming,11993.0,6.3
12374,Streamer_11374,Arte,12504.0,8.1
14274,Streamer_13274,Just Chatting,26408.0,3.0
12830,Streamer_11830,Arte,11684.0,11.3
11643,Streamer_10643,Esports,21500.0,5.1
5464,Streamer_4464,Arte,48542.0,9.1
16046,Streamer_15046,Just Chatting,15882.0,1.4
12965,Streamer_11965,Just Chatting,40602.0,5.6
3762,Streamer_2762,Gaming,42186.0,4.1
16746,Streamer_15746,Arte,5555.0,8.0
15349,Streamer_14349,Just Chatting,28130.0,7.1
18879,Streamer_17879,Arte,43610.0,2.1
17753,Streamer_16753,Musica,2756.0,6.9
15765,Streamer_14765,Esports,24911.0,5.2
1776,Streamer_776,Musica,1350.0,11.1
20855,Streamer_19855,Musica,17171.0,11.9
8144,Streamer_7144,Just Chatting,,1.9
2115,Streamer_1115,Arte,43603.0,4.5
16258,Streamer_15258,Just Chatting,29363.0,4.8
1143,Streamer_143,Musica,6458.0,6.9
17915,Streamer_16915,Musica,39670.0,8.5
1321,Streamer_321,Gaming,5201.0,5.6
8972,Streamer_7972,Musica,3709.0,11.8
13087,Streamer_12087,Just Chatting,6985.0,3.8
5919,Streamer_4919,Musica,39323.0,6.6
18295,Streamer_17295,Just Chatting,1649.0,1.8
12817,Streamer_11817,Musica,18770.0,2.5
4483,Streamer_3483,Gaming,43027.0,6.6
19255,Streamer_18255,Esports,49085.0,9.9
20453,Streamer_19453,Arte,34161.0,11.6
11211,Streamer_10211,Esports,26614.0,6.7
8806,Streamer_7806,Musica,30603.0,8.6
14836,Streamer_13836,Just Chatting,45139.0,7.3
3683,Streamer_2683,Esports,23833.0,1.4
9609,Streamer_8609,Just Chatting,2100.0,9.3
4700,Streamer_3700,Esports,17911.0,2.9
5179,Streamer_4179,Gaming,43590.0,5.1
16050,Streamer_15050,Esports,24331.0,9.2
13088,Streamer_12088,Gaming,30903.0,1.9
16604,Streamer_15604,Esports,13073.0,11.7
7369,Streamer_6369,Arte,27985.0,9.6
13377,Streamer_12377,Gaming,38227.0,9.0
7623,Streamer_6623,Just Chatting,30733.0,10.8
17435,Streamer_16435,Just Chatting,49000.0,11.7
15261,Streamer_14261,Arte,3112.0,7.8
1134,Streamer_134,Musica,1038.0,6.9
12688,Streamer_11688,Esports,28018.0,3.8
15921,Streamer_14921,Arte,10473.0,11.4
9250,Streamer_8250,Esports,13658.0,5.0
7793,Streamer_6793,Gaming,31570.0,8.8
4860,Streamer_3860,Gaming,3756.0,10.7
3149,Streamer_2149,Gaming,49889.0,1.8
2834,Streamer_1834,Musica,3988.0,10.0
19256,Streamer_18256,Gaming,3900.0,6.9
5485,Streamer_4485,Gaming,3542.0,10.7
2897,Streamer_1897,Arte,8913.0,3.3
12870,Streamer_11870,Just Chatting,13680.0,2.0
1503,Streamer_503,Just Chatting,17706.0,7.0
19509,Streamer_18509,Arte,6367.0,5.8
15002,Streamer_14002,Arte,16883.0,4.0
19848,Streamer_18848,Gaming,1807.0,2.8
3269,Streamer_2269,,48217.0,2.5
17875,Streamer_16875,Arte,33785.0,3.3
2679,Streamer_1679,Arte,16687.0,5.7
12777,Streamer_11777,Esports,44263.0,3.2
17944,Streamer_16944,Just Chatting,34294.0,11.3
4395,Streamer_3395,Arte,3387.0,3.4
7418,Streamer_6418,Musica,34903.0,1.7
16729,Streamer_15729,Esports,24024.0,5.0
10836,Streamer_9836,Gaming,46964.0,2.4
7327,Streamer_6327,,1081.0,3.4
5553,Streamer_4553,Esports,3780.0,2.3
14242,Streamer_13242,Arte,13170.0,11.6
2401,Streamer_1401,Gaming,8388.0,6.0
3586,Streamer_2586,Just Chatting,34439.0,6.1
19376,Streamer_18376,Esports,16361.0,3.7
16886,Streamer_15886,Gaming,12731.0,8.1
14903,Streamer_13903,Musica,11089.0,9.8
6248,Streamer_5248,Just Chatting,33303.0,1.9
3579,Streamer_2579,Gaming,13254.0,9.7
20363,Streamer_19363,Esports,10520.0,11.1
11727,Streamer_10727,Gaming,20370.0,7.5
9651,Streamer_8651,Just Chatting,18760.0,9.2
4915,Streamer_3915,,,5.0
7468,Streamer_6468,Musica,725.0,4.5
1867,Streamer_867,Musica,4953.0,1.7
10786,Streamer_9786,Esports,9726.0,2.5
20198,Streamer_19198,Just Chatting,48368.0,7.3
8446,Streamer_7446,Musica,5673.0,11.4
14648,Streamer_13648,Gaming,28986.0,8.0
16597,Streamer_15597,Gaming,11960.0,5.8
7625,Streamer_6625,Arte,47014.0,4.2
16513,Streamer_15513,Arte,8844.0,10.9
7425,Streamer_6425,Arte,8347.0,7.4
9006,Streamer_8006,Musica,12541.0,8.5
20927,Streamer_19927,Just Chatting,26486.0,3.1
19251,Streamer_18251,Arte,24399.0,2.6
19073,Streamer_18073,Esports,22203.0,5.5
6396,Streamer_5396,Gaming,41216.0,6.1
9206,Streamer_8206,Gaming,12507.0,2.6
8833,Streamer_7833,Just Chatting,21367.0,3.2
8803,Streamer_7803,Arte,3339.0,8.0
13903,Streamer_12903,Arte,7563.0,8.2
4614,Streamer_3614,Arte,17354.0,5.3
8393,Streamer_7393,Arte,12551.0,5.4
20012,Streamer_19012,Just Chatting,4100.0,1.8
2654,Streamer_1654,Esports,38604.0,6.0
11149,Streamer_10149,Gaming,10575.0,11.1
8854,Streamer_7854,Musica,7250.0,6.9
17991,Streamer_16991,Gaming,28115.0,4.3
5131,Streamer_4131,Arte,7127.0,1.8
15870,Streamer_14870,Gaming,43068.0,7.7
16314,Streamer_15314,Arte,35303.0,2.9
5568,Streamer_4568,Arte,6819.0,11.6
13636,Streamer_12636,Gaming,28944.0,2.1
20344,Streamer_19344,Musica,41311.0,11.4
13722,Streamer_12722,Esports,648.0,10.5
9368,Streamer_8368,Arte,8559.0,2.6
2511,Streamer_1511,Musica,17763.0,6.1
3189,Streamer_2189,Arte,30571.0,3.8
5081,Streamer_4081,Just Chatting,33263.0,3.5
16771,Streamer_15771,Musica,45854.0,11.0
7056,Streamer_6056,Arte,35721.0,8.7
16685,Streamer_15685,Gaming,35710.0,8.9
8838,Streamer_7838,Musica,25886.0,2.7
5706,Streamer_4706,Arte,22097.0,11.0
8843,Streamer_7843,Just Chatting,19984.0,2.8
9715,Streamer_8715,,49998.0,5.8
4501,Streamer_3501,Arte,17395.0,7.8
18562,Streamer_17562,Gaming,24247.0,1.3
14277,Streamer_13277,Just Chatting,8813.0,5.6
8390,Streamer_7390,Just Chatting,11663.0,7.5
4499,Streamer_3499,Musica,21479.0,3.2
4642,Streamer_3642,Gaming,46509.0,10.0
12376,Streamer_11376,Just Chatting,4709.0,6.5
16555,Streamer_15555,Esports,29761.0,8.6
15789,Streamer_14789,Gaming,43557.0,6.5
7968,Streamer_6968,Arte,33269.0,1.1
17960,Streamer_16960,Gaming,29113.0,5.9
18195,Streamer_17195,Just Chatting,49753.0,9.8
4136,Streamer_3136,Arte,4018.0,1.7
1766,Streamer_766,Arte,,5.0
20253,Streamer_19253,Just Chatting,41541.0,11.1
16860,Streamer_15860,Arte,40505.0,7.5
11722,Streamer_10722,Arte,12609.0,7.9
4240,Streamer_3240,Gaming,45461.0,10.0
1271,Streamer_271,Musica,20838.0,2.0
1759,Streamer_759,Just Chatting,38304.0,3.9
5141,Streamer_4141,Just Chatting,8604.0,7.0
16190,Streamer_15190,Esports,826.0,10.5
1203,Streamer_203,Musica,21790.0,10.6
3536,Streamer_2536,Just Chatting,9183.0,7.5
5007,Streamer_4007,Arte,18874.0,8.5
1060,Streamer_60,Gaming,23714.0,4.6
11138,Streamer_10138,Arte,36823.0,7.6
10917,Streamer_9917,Gaming,18468.0,2.5
16410,Streamer_15410,Just Chatting,14360.0,2.8
19868,Streamer_18868,Gaming,38.0,2.7
15780,Streamer_14780,Just Chatting,45417.0,11.2
1500,Streamer_500,Just Chatting,34472.0,3.0
9308,Streamer_8308,Musica,36645.0,8.2
9494,Streamer_8494,Arte,43098.0,3.4
6725,Streamer_5725,Musica,15148.0,10.8
16038,Streamer_15038,Arte,22912.0,11.6
16113,Streamer_15113,Musica,36048.0,2.0
15697,Streamer_14697,Just Chatting,46143.0,7.8
15419,Streamer_14419,Arte,45481.0,7.8
6867,Streamer_5867,Just Chatting,25813.0,7.5
8425,Streamer_7425,Arte,4655.0,5.7
19685,Streamer_18685,Just Chatting,28806.0,3.0
16786,Streamer_15786,Arte,41445.0,3.7
18354,Streamer_17354,Esports,45839.0,7.4
15122,Streamer_14122,Arte,22455.0,5.4
10123,Streamer_9123,Just Chatting,5710.0,2.0
15413,Streamer_14413,Esports,10341.0,5.9
8039,Streamer_7039,Musica,45150.0,5.8
6740,Streamer_5740,Esports,34238.0,7.0
13261,Streamer_12261,Musica,48109.0,11.9
17276,Streamer_16276,Arte,5407.0,4.4
1035,Streamer_35,Musica,14640.0,10.3
9549,Streamer_8549,Just Chatting,10658.0,6.0
13272,Streamer_12272,Musica,15759.0,5.0
1624,Streamer_624,Musica,,3.8
5596,Streamer_4596,Esports,34622.0,10.0
20944,,Musica,44305.0,3.7
20721,Streamer_19721,Esports,30178.0,8.5
16918,Streamer_15918,Musica,25534.0,3.3
19549,Streamer_18549,Musica,7847.0,1.4
7812,Streamer_6812,Arte,47926.0,1.0
14897,Streamer_13897,Arte,29215.0,3.8
11187,Streamer_10187,Just Chatting,29732.0,10.0
4701,Streamer_3701,Esports,36944.0,2.4
5401,Streamer_4401,Gaming,42736.0,2.4
5062,Streamer_4062,,2005.0,11.6
14316,Streamer_13316,Arte,9230.0,7.9
8956,Streamer_7956,Musica,41005.0,4.1
14923,Streamer_13923,Gaming,30260.0,4.6
13622,Streamer_12622,Gaming,37784.0,8.1
9524,Streamer_8524,Esports,2779.0,9.5
5017,Streamer_4017,Esports,5387.0,11.1
20632,Streamer_19632,Musica,45248.0,11.5
16456,Streamer_15456,Arte,37072.0,5.1
19829,Streamer_18829,Esports,1673.0,1.5
2929,Streamer_1929,Just Chatting,28362.0,7.2
9251,Streamer_8251,Musica,43019.0,5.1
8128,Streamer_7128,Musica,31287.0,5.9
1991,Streamer_991,Just Chatting,30456.0,5.4
4344,Streamer_3344,Gaming,30726.0,6.2
15623,Streamer_14623,Gaming,23176.0,1.9
18336,Streamer_17336,Gaming,16221.0,6.3
2443,Streamer_1443,Arte,45821.0,7.5
4432,Streamer_3432,Gaming,43307.0,5.2
18726,Streamer_17726,Arte,38165.0,8.6
18421,Streamer_17421,Musica,6315.0,2.5
13861,Streamer_12861,Musica,7881.0,1.9
5504,Streamer_4504,Esports,47324.0,11.4
3311,Streamer_2311,Just Chatting,8279.0,4.4
13139,Streamer_12139,Gaming,19662.0,11.1
6611,Streamer_5611,Esports,27333.0,6.1
5330,Streamer_4330,Musica,46569.0,8.7
11597,Streamer_10597,Gaming,38062.0,2.9
9337,Streamer_8337,Musica,18558.0,11.2
18446,Streamer_17446,Esports,15184.0,9.5
9409,Streamer_8409,Just Chatting,12138.0,3.0
5278,Streamer_4278,Arte,5595.0,9.6
19528,Streamer_18528,Arte,8655.0,6.6
15440,Streamer_14440,,1910.0,1.5
17277,Streamer_16277,Just Chatting,43882.0,3.0
8200,Streamer_7200,Just Chatting,6288.0,10.6
5038,Streamer_4038,Arte,32555.0,7.9
8664,Streamer_7664,Just Chatting,1218.0,11.3
11046,Streamer_10046,Esports,23863.0,10.1
17671,Streamer_16671,Gaming,11802.0,6.1
17282,Streamer_16282,Musica,8914.0,4.6
5221,Streamer_4221,Arte,11576.0,5.7
1399,Streamer_399,Musica,43788.0,3.7
8452,Streamer_7452,Arte,7427.0,10.5
8290,Streamer_7290,Arte,26004.0,1.5
9134,Streamer_8134,Just Chatting,7150.0,5.5
14597,Streamer_13597,Musica,18191.0,3.7
6483,Streamer_5483,Gaming,3505.0,2.8
13384,Streamer_12384,Arte,36558.0,10.7
5677,Streamer_4677,Just Chatting,4364.0,9.8
18035,Streamer_17035,Musica,45040.0,2.4
12266,Streamer_11266,Esports,46116.0,3.2
16719,Streamer_15719,Esports,15066.0,10.7
13878,Streamer_12878,Gaming,38114.0,11.8
3200,Streamer_2200,Just Chatting,25992.0,2.4
10834,Streamer_9834,Gaming,41201.0,11.1
11147,Streamer_10147,Just Chatting,5033.0,9.3
13586,Streamer_12586,Just Chatting,37606.0,1.9
19741,Streamer_18741,Gaming,47671.0,5.8
10852,Streamer_9852,Arte,12758.0,6.7
14012,Streamer_13012,Esports,30964.0,1.8
5456,Streamer_4456,Esports,42001.0,10.6
9860,Streamer_8860,Just Chatting,9850.0,5.9
3403,Streamer_2403,Gaming,38629.0,1.1
10215,Streamer_9215,Gaming,35186.0,7.5
16130,Streamer_15130,Musica,1740.0,3.7
5748,Streamer_4748,Gaming,18183.0,8.5
17265,Streamer_16265,Just Chatting,8456.0,6.0
10914,Streamer_9914,Esports,9025.0,11.6
11606,Streamer_10606,Esports,21764.0,1.4
11023,Streamer_10023,Esports,46015.0,10.7
18153,Streamer_17153,Gaming,22772.0,10.3
19765,Streamer_18765,Esports,26736.0,5.2
7174,Streamer_6174,Arte,49574.0,5.1
18162,Streamer_17162,Arte,8648.0,6.9
4446,Streamer_3446,Arte,32853.0,11.7
15621,Streamer_14621,Arte,7150.0,2.2
8724,Streamer_7724,Musica,26950.0,11.6
16952,Streamer_15952,Arte,9745.0,7.1
11786,Streamer_10786,Musica,19135.0,6.6
15378,Streamer_14378,Arte,10492.0,10.0
16708,Streamer_15708,Just Chatting,19678.0,9.7
20611,Streamer_19611,Musica,37659.0,1.6
16919,Streamer_15919,Arte,48512.0,3.0
4629,Streamer_3629,Musica,10242.0,1.0
20024,Streamer_19024,Musica,37962.0,10.2
3618,Streamer_2618,Esports,24077.0,5.5
10586,Streamer_9586,Arte,24270.0,11.8
14951,Streamer_13951,Just Chatting,6421.0,8.8
8950,Streamer_7950,Arte,28405.0,7.6
20221,Streamer_19221,Just Chatting,46225.0,8.4
16721,Streamer_15721,Gaming,24057.0,4.3
16270,Streamer_15270,Gaming,48966.0,6.5
15438,Streamer_14438,Just Chatting,37612.0,3.7
18761,Streamer_17761,Just Chatting,14718.0,6.9
19365,Streamer_18365,Arte,9524.0,11.5
16448,Streamer_15448,Just Chatting,44340.0,11.2
6030,Streamer_5030,Musica,32744.0,8.7
5239,Streamer_4239,Arte,13749.0,4.9
3400,Streamer_2400,Musica,46219.0,11.7
11804,Streamer_10804,Arte,8846.0,3.7
