ID_Envio,Region,Varietal,Destino,Botellas_Exportadas,Ingreso_Dolares
51011,San Rafael,Chardonnay,UK,996,23138.904503260994
50758,Valle de Uco,Malbec,China,1295,22733.189933792673
52678,Maipu,Malbec,USA,1495,31434.40277981874
53338,Maipu,Syrah,China,1525,17182.848854541728
52403,Valle de Uco,Malbec,China,724,13625.824708515967
51106,Maipu,Cabernet Sauvignon,UK,1161,21007.816168590874
50266,San Rafael,Malbec,UK,1143,19796.991412688178
50822,Lujan de Cuyo,Malbec,China,922,12045.934496822258
52700,Maipu,Malbec,USA,1373,22084.88055425826
53023,San Rafael,Syrah,China,814,19662.038541434074
53315,Lujan de Cuyo,Malbec,China,973,15001.60084635792
51271,Lujan de Cuyo,Chardonnay,UK,1436,30389.376937658875
53377,San Rafael,Chardonnay,USA,976,10324.731796391046
51025,Valle de Uco,Malbec,UK,1644,37966.288612314806
53443,Lujan de Cuyo,Chardonnay,USA,1679,
50183,Maipu,Chardonnay,USA,810,10105.562260346986
52263,San Rafael,Syrah,Brasil,1445,33083.01658286089
50825,Maipu,Chardonnay,USA,481,6159.539854271341
51252,Valle de Uco,Cabernet Sauvignon,USA,1220,25748.828248908427
52646,Valle de Uco,Chardonnay,USA,1019,15222.132379301338
51807,Maipu,Syrah,China,1389,25120.350402321954
51155,Lujan de Cuyo,Cabernet Sauvignon,USA,1256,14057.913081040084
51761,San Rafael,Chardonnay,UK,1092,15933.510869559057
51480,San Rafael,Chardonnay,UK,1025,18847.26968718484
51136,Lujan de Cuyo,Syrah,Brasil,872,10299.84872791358
50496,San Rafael,Malbec,USA,1138,13030.385871925993
52642,San Rafael,Syrah,China,1125,14671.895604027068
50422,Lujan de Cuyo,Malbec,Brasil,1434,26321.00334771488
52068,Maipu,Malbec,UK,1597,26911.048889881666
51386,Lujan de Cuyo,Syrah,Brasil,1305,22839.41755361616
52603,Maipu,Syrah,China,1172,14026.348031888225
50727,San Rafael,Chardonnay,Brasil,1788,29637.0520797364
50288,Lujan de Cuyo,Malbec,Brasil,955,19413.70974732985
51556,San Rafael,Cabernet Sauvignon,China,1026,21085.16499156697
50870,Maipu,Chardonnay,USA,882,17039.3302164369
51439,Maipu,Chardonnay,China,951,16726.263433157386
52799,San Rafael,Malbec,Brasil,857,17877.99439897927
50048,Valle de Uco,Syrah,China,1270,13410.235850560732
52348,Valle de Uco,Syrah,UK,796,10489.052338651405
53392,Valle de Uco,Malbec,USA,943,17193.647113135656
50317,Lujan de Cuyo,Malbec,USA,987,18949.864539663613
50490,Maipu,Cabernet Sauvignon,China,1542,33029.234400371555
53331,Lujan de Cuyo,Syrah,Brasil,1056,26094.055607524988
52174,San Rafael,Cabernet Sauvignon,USA,1217,21712.09817949906
51245,Lujan de Cuyo,Chardonnay,Brasil,1260,27260.709680611908
51879,San Rafael,Cabernet Sauvignon,China,1259,22589.913943555355
52453,Lujan de Cuyo,Cabernet Sauvignon,China,1425,23333.09166618011
51609,Lujan de Cuyo,Chardonnay,UK,1200,14451.426874045635
51306,Lujan de Cuyo,Malbec,Brasil,1154,17979.166277571756
51031,San Rafael,Chardonnay,Brasil,1714,42144.796782268255
52330,Valle de Uco,Malbec,China,1016,22840.75069148122
52336,San Rafael,Chardonnay,Brasil,1557,25562.161632715415
50756,San Rafael,Cabernet Sauvignon,China,987,23980.602078071443
51392,Maipu,Malbec,China,1385,23374.92854673059
52943,San Rafael,Malbec,USA,1229,16573.915626597125
50685,San Rafael,Syrah,USA,898,21926.471654080055
51212,Maipu,Chardonnay,USA,948,21668.825002662463
51766,Lujan de Cuyo,Cabernet Sauvignon,USA,1212,20736.405074602
51558,San Rafael,Malbec,Brasil,1814,32928.915462955025
53001,Lujan de Cuyo,Cabernet Sauvignon,UK,1028,20773.497793445145
51125,Valle de Uco,Cabernet Sauvignon,China,928,16294.255097135876
51247,Lujan de Cuyo,Chardonnay,Brasil,1279,31665.999129521584
52508,San Rafael,Syrah,China,1150,20712.83159064217
52626,Maipu,Syrah,Brasil,1161,21557.144394559466
50916,Lujan de Cuyo,Syrah,Brasil,1282,19097.443518446267
51287,Valle de Uco,Syrah,UK,1420,20425.118902469607
51417,Maipu,Syrah,Brasil,1411,14326.891620444107
51993,San Rafael,Syrah,UK,1475,21564.288417374333
52903,Maipu,Malbec,USA,1182,17728.538189494044
50034,Maipu,Chardonnay,China,1415,24849.670861290255
52703,Maipu,Malbec,UK,1295,13282.184684502878
53346,Lujan de Cuyo,Chardonnay,UK,1697,19424.574341170195
52279,Valle de Uco,Chardonnay,China,1117,
50715,San Rafael,Syrah,USA,993,24485.555353091993
51694,Valle de Uco,Chardonnay,USA,1185,17302.99788608032
50169,San Rafael,Syrah,USA,1710,27984.33488503606
50509,San Rafael,Chardonnay,USA,1578,35526.034527839234
51770,Valle de Uco,Malbec,Brasil,1161,15042.136151940535
53217,Lujan de Cuyo,Syrah,USA,545,10033.26053705714
50505,Maipu,Chardonnay,USA,48380,35563.752065604815
51910,Valle de Uco,Chardonnay,Brasil,1246,15339.321837077405
51702,Valle de Uco,Chardonnay,China,1104,26479.770063803302
53293,San Rafael,Malbec,Brasil,1478,27430.23527981821
52934,Maipu,Syrah,USA,1186,12308.620031641476
52841,Valle de Uco,Malbec,Brasil,1006,13615.078266379513
50335,Lujan de Cuyo,Chardonnay,Brasil,1529,17398.959559724626
52955,San Rafael,Malbec,USA,826,18817.028755252664
53488,Lujan de Cuyo,Cabernet Sauvignon,Brasil,1604,29516.844311649107
50872,Maipu,Syrah,China,774,12346.564033108467
53134,Lujan de Cuyo,Malbec,China,1246,24509.421002135154
50382,San Rafael,Malbec,USA,1398,33832.65974654766
52184,Lujan de Cuyo,Malbec,Brasil,989,19690.352097297702
52634,Maipu,Cabernet Sauvignon,China,1310,13250.996244211705
50993,Maipu,Syrah,UK,1361,31536.320235298743
53041,Lujan de Cuyo,Syrah,China,1036,15785.068456460234
52203,Lujan de Cuyo,Malbec,China,1381,26965.26818632719
52885,Lujan de Cuyo,Syrah,UK,1338,18608.19753504713
52804,Valle de Uco,Syrah,USA,1407,30346.002717749674
50072,San Rafael,Malbec,UK,1396,15461.431271008209
50981,Maipu,Syrah,China,940,18294.36064438235
51088,Valle de Uco,Chardonnay,China,1169,15221.41610646676
53271,Lujan de Cuyo,Chardonnay,USA,1476,16520.529859848102
52032,Maipu,Syrah,UK,1612,39008.380758990235
51162,Maipu,Malbec,Brasil,1232,28138.460239118464
50390,San Rafael,Malbec,USA,1344,22083.363450781228
51925,Maipu,Cabernet Sauvignon,China,1588,39491.46250187612
52306,San Rafael,Cabernet Sauvignon,Brasil,1564,19779.79868176479
50525,Lujan de Cuyo,Chardonnay,China,976,13608.453857162145
50827,Maipu,Syrah,UK,1014,13371.353035861779
53018,Valle de Uco,Syrah,UK,1227,19763.480260328397
51432,Valle de Uco,Malbec,China,584,9234.467450052538
51969,Valle de Uco,Cabernet Sauvignon,UK,1061,20126.717061130723
51717,Lujan de Cuyo,Malbec,UK,1145,21913.486101567516
52066,San Rafael,Syrah,USA,906,
50298,Valle de Uco,Syrah,China,1008,16451.844402888473
51577,San Rafael,Cabernet Sauvignon,UK,959,13681.276984675302
52238,Lujan de Cuyo,Cabernet Sauvignon,USA,718,16764.71242784062
52576,Valle de Uco,Cabernet Sauvignon,Brasil,1337,31150.466818361936
53087,San Rafael,Cabernet Sauvignon,USA,851,12243.927610941832
52812,Lujan de Cuyo,Syrah,China,1699,32203.91813308169
52867,San Rafael,Cabernet Sauvignon,Brasil,1823,22351.321484208194
51733,Valle de Uco,Chardonnay,China,1458,21898.163920982483
52567,San Rafael,Malbec,China,1387,33624.51029614557
52759,Maipu,Chardonnay,China,1364,19687.57014027604
52445,Lujan de Cuyo,Cabernet Sauvignon,China,1164,24541.686319143977
52281,Lujan de Cuyo,Malbec,UK,1326,26092.533094519273
51030,San Rafael,Cabernet Sauvignon,UK,1349,23994.22517787787
51775,Maipu,Chardonnay,UK,1451,
52718,Maipu,Syrah,China,1126,17627.84232806824
51406,San Rafael,Chardonnay,UK,1348,31483.940097382227
50355,San Rafael,Syrah,USA,1010,21073.522217307614
51483,Valle de Uco,Chardonnay,China,908,22325.02402205369
51549,Lujan de Cuyo,Chardonnay,Brasil,1567,20530.800606843786
53067,Maipu,Cabernet Sauvignon,USA,1238,13761.132331309864
50975,Valle de Uco,Malbec,UK,775,12802.896796690391
51914,San Rafael,Syrah,China,988,23904.668913744532
51154,Valle de Uco,Cabernet Sauvignon,USA,797,15481.917131558745
52295,Lujan de Cuyo,Cabernet Sauvignon,China,832,12785.896292288286
53363,Valle de Uco,Syrah,China,1130,27177.89486887839
51630,San Rafael,Malbec,UK,1424,20054.69954095042
51765,Lujan de Cuyo,Syrah,USA,895,14786.696132852261
53287,Valle de Uco,Syrah,Brasil,937,13620.483396544778
51824,Maipu,Chardonnay,UK,1131,18080.420510539847
52038,Lujan de Cuyo,Chardonnay,USA,1414,20113.09082043726
53219,San Rafael,Cabernet Sauvignon,USA,15903,22317.925838668823
50228,Lujan de Cuyo,Malbec,UK,921,10184.81754171067
52261,Maipu,Cabernet Sauvignon,Brasil,1617,35420.837352831826
50682,Maipu,Syrah,Brasil,811,11026.565387119355
51756,Valle de Uco,Cabernet Sauvignon,UK,1299,15674.849540814808
52077,San Rafael,Malbec,Brasil,1123,23677.391852324457
51202,Lujan de Cuyo,Malbec,USA,882,10938.958953826574
51129,Maipu,Cabernet Sauvignon,China,1153,22164.95664839025
52739,Valle de Uco,Chardonnay,China,797,11447.891648850382
52013,San Rafael,Cabernet Sauvignon,China,972,18984.406743223815
50683,Maipu,Chardonnay,China,551,6450.407813421031
51163,Maipu,Syrah,Brasil,542,
53035,Valle de Uco,Malbec,USA,1155,20302.704744149294
53007,Valle de Uco,Chardonnay,Brasil,903,11539.028220091413
50205,Lujan de Cuyo,Cabernet Sauvignon,UK,1003,22581.816619487883
51797,Lujan de Cuyo,Cabernet Sauvignon,China,823,14726.420843737249
52243,Lujan de Cuyo,Cabernet Sauvignon,USA,1474,16305.841471757018
50019,Valle de Uco,Malbec,China,1292,16067.167993471176
51721,Maipu,Malbec,China,1472,16734.17750532947
51381,Lujan de Cuyo,Chardonnay,China,1599,37617.72414650684
50277,Valle de Uco,Chardonnay,UK,864,17319.74065239797
51297,Maipu,Syrah,Brasil,989,12234.225084081096
51649,Lujan de Cuyo,Syrah,China,1307,27610.00058185677
53497,Maipu,Malbec,UK,896,15080.195284423298
53089,Maipu,Malbec,UK,560,12293.355421439072
50542,Valle de Uco,Malbec,USA,736,13982.600181656053
52478,San Rafael,Syrah,Brasil,1443,33923.85297534933
51644,Maipu,Syrah,China,1483,18321.544578655743
53177,Maipu,Syrah,Brasil,1408,28967.37876089243
50831,San Rafael,Syrah,Brasil,658,15061.603524381444
50232,Maipu,Malbec,UK,1399,32421.42434438431
52658,Maipu,Chardonnay,Brasil,1261,29476.965930111306
53225,San Rafael,Chardonnay,Brasil,1691,36406.24765079259
50858,Maipu,Chardonnay,USA,1575,37251.073993392914
50239,Maipu,Syrah,China,1022,17848.681255247775
52244,Valle de Uco,Cabernet Sauvignon,China,919,16211.026913691863
50984,Lujan de Cuyo,Syrah,Brasil,1647,17208.07364763631
50894,Lujan de Cuyo,Malbec,China,1055,13182.796548020826
51751,Lujan de Cuyo,Malbec,Brasil,1134,28117.158074267667
50709,San Rafael,Chardonnay,USA,939,19702.30761193009
52190,Maipu,Malbec,China,1186,16810.970435951913
50972,Lujan de Cuyo,Syrah,Brasil,1274,20802.286553559858
50891,Lujan de Cuyo,Chardonnay,USA,963,17120.60366687936
53253,Valle de Uco,Cabernet Sauvignon,USA,1102,22714.395395444102
52098,San Rafael,Chardonnay,Brasil,1328,14118.647902102824
50948,San Rafael,Syrah,USA,1563,22147.395194131128
52284,Valle de Uco,Syrah,China,1128,19494.31542383759
51785,Valle de Uco,Chardonnay,USA,1003,16203.215618765444
50188,Valle de Uco,Chardonnay,USA,1049,13671.405392619594
50465,Maipu,Malbec,USA,1484,27796.856794463
52331,San Rafael,Cabernet Sauvignon,Brasil,1734,39266.40581901062
50960,Lujan de Cuyo,Chardonnay,China,1075,19645.839570231154
50695,San Rafael,Malbec,UK,1192,26455.566177760178
50970,Lujan de Cuyo,Syrah,China,1351,32197.76657984735
50384,Maipu,Chardonnay,USA,1464,22296.91105443344
53349,Valle de Uco,Syrah,Brasil,1269,21066.238997141245
52670,Maipu,Syrah,China,1445,15136.029120816109
53269,Maipu,Syrah,USA,752,17716.58844252842
53026,San Rafael,Cabernet Sauvignon,China,1597,30238.99960396721
50455,Lujan de Cuyo,Malbec,Brasil,1578,19008.227525248305
53498,Lujan de Cuyo,Chardonnay,USA,1122,22728.05159782285
53187,Maipu,Chardonnay,UK,1849,24391.557451920013
53428,Valle de Uco,Cabernet Sauvignon,China,1416,27911.59530702864
50873,Lujan de Cuyo,Cabernet Sauvignon,Brasil,642,14519.090528160332
50842,San Rafael,Cabernet Sauvignon,Brasil,1248,27629.28078922896
51221,Maipu,Cabernet Sauvignon,USA,666,14451.251084294963
53094,Lujan de Cuyo,Syrah,China,1420,18081.364071607284
50005,Maipu,Malbec,USA,906,13117.043285615267
53054,Lujan de Cuyo,Cabernet Sauvignon,Brasil,1022,20842.266285420334
51722,San Rafael,Cabernet Sauvignon,China,1382,20919.748210763446
53403,Valle de Uco,Syrah,UK,1451,17779.7102504932
52683,San Rafael,Chardonnay,China,1296,29382.7612261526
52310,Lujan de Cuyo,Malbec,UK,1213,20631.70159426807
53226,Maipu,Malbec,UK,1277,31406.875423510715
52119,Valle de Uco,Malbec,China,1187,22823.14632220176
51828,Lujan de Cuyo,Syrah,China,1000,13454.483229862137
50321,San Rafael,Malbec,China,1475,22883.412386860156
53211,Maipu,Cabernet Sauvignon,UK,1065,12032.009615760006
53494,Lujan de Cuyo,Cabernet Sauvignon,USA,1190,26517.595062569297
51347,San Rafael,Chardonnay,UK,1322,15409.22432345809
53291,Valle de Uco,Syrah,China,889,13598.659561770319
52420,San Rafael,Chardonnay,USA,805,14963.990984334721
50917,Lujan de Cuyo,Syrah,Brasil,1167,16603.792983921627
53401,Lujan de Cuyo,Cabernet Sauvignon,China,983,19624.118364819882
51265,Maipu,Chardonnay,Brasil,1454,26207.84610790889
52980,San Rafael,Chardonnay,UK,1185,20279.575663102467
53086,San Rafael,Chardonnay,USA,1450,26172.42628673503
51764,San Rafael,Syrah,UK,1435,18946.95875005563
50721,Maipu,Malbec,China,1046,20653.63673324289
53372,Lujan de Cuyo,Syrah,Brasil,1331,28446.99837264741
53458,San Rafael,Chardonnay,UK,1096,11539.609973461991
53101,San Rafael,Cabernet Sauvignon,China,1484,18357.921667736748
50022,San Rafael,Syrah,USA,1624,36410.5423125474
50675,San Rafael,Cabernet Sauvignon,UK,1193,27301.97023209385
51994,Lujan de Cuyo,Cabernet Sauvignon,USA,1448,24526.319967666634
51949,San Rafael,Chardonnay,USA,1231,23590.348841180105
51588,Lujan de Cuyo,Cabernet Sauvignon,USA,1254,23220.81785736623
52604,Valle de Uco,Syrah,Brasil,823,12137.46403457578
50467,Maipu,Syrah,Brasil,1305,20643.014748407055
52832,Lujan de Cuyo,Malbec,USA,1509,28836.145932806143
53457,Maipu,Chardonnay,Brasil,841,18527.974021673173
51316,Valle de Uco,Malbec,UK,1073,24118.487781919244
51482,San Rafael,Chardonnay,Brasil,1428,28783.47308902579
51600,Valle de Uco,Malbec,Brasil,949,15658.249795626509
52662,San Rafael,Malbec,UK,1276,27064.85428803201
52458,Valle de Uco,Malbec,UK,653,7198.028661661751
53328,Maipu,Syrah,USA,1131,24361.107697523126
52294,Valle de Uco,Chardonnay,UK,1140,21610.76437520802
50147,Lujan de Cuyo,Syrah,UK,1165,14541.11658803894
50407,San Rafael,Malbec,USA,1227,13720.86532857154
52869,Lujan de Cuyo,Chardonnay,UK,1372,22672.259721623104
50961,Valle de Uco,Chardonnay,Brasil,1628,35290.234916981564
53044,San Rafael,Chardonnay,Brasil,861,14162.227132342494
50047,Valle de Uco,Chardonnay,USA,1363,26627.416365051828
50925,Valle de Uco,Malbec,China,1469,17362.96769660955
52835,Maipu,Malbec,UK,1169,15374.845248686193
52542,Maipu,Chardonnay,UK,1694,36213.352178091365
50551,Valle de Uco,Malbec,UK,1055,19457.44965544033
51211,Lujan de Cuyo,Malbec,Brasil,1700,32709.68493107313
51400,Maipu,Malbec,China,798,17375.904352766334
51257,Lujan de Cuyo,Cabernet Sauvignon,UK,1262,29742.879518592865
50248,San Rafael,Chardonnay,USA,1076,11035.324837505517
51284,Maipu,Chardonnay,Brasil,1147,11926.81098143866
52974,San Rafael,Malbec,USA,911,11181.501935122895
52898,San Rafael,Chardonnay,Brasil,1511,36552.09085478565
51699,San Rafael,Syrah,UK,1218,18296.65516857778
51585,Lujan de Cuyo,Cabernet Sauvignon,UK,1319,28934.450163459056
50273,Lujan de Cuyo,Cabernet Sauvignon,USA,746,17026.255589892437
51819,Maipu,Cabernet Sauvignon,Brasil,1216,15440.29457132776
51074,San Rafael,Malbec,Brasil,1304,15341.199763351995
53111,Valle de Uco,Syrah,USA,858,13183.31889007456
52391,San Rafael,Syrah,Brasil,1299,32446.680290136217
53360,Valle de Uco,Malbec,China,528,12880.198341885365
51668,San Rafael,Chardonnay,Brasil,975,20447.198341356852
50438,Maipu,Cabernet Sauvignon,UK,1279,19434.4078426418
52794,San Rafael,Cabernet Sauvignon,USA,1225,15702.433584380018
50471,San Rafael,Cabernet Sauvignon,China,1274,25256.80217215598
50272,Maipu,Malbec,USA,1149,27630.69727254049
53137,Maipu,Malbec,Brasil,1368,24388.73480990964
50131,Maipu,Syrah,Brasil,1441,29901.523298513257
53172,Lujan de Cuyo,Chardonnay,USA,1291,
51517,San Rafael,Chardonnay,UK,1484,23488.539535355278
50713,Maipu,Chardonnay,UK,798,11687.092171601103
51830,Valle de Uco,Cabernet Sauvignon,USA,611,10953.119740624714
50877,Lujan de Cuyo,Malbec,Brasil,1653,31079.478940051125
50452,Valle de Uco,Cabernet Sauvignon,USA,1321,31081.25097531814
51752,San Rafael,Syrah,China,878,21086.840631539333
50514,San Rafael,Cabernet Sauvignon,UK,1822,19249.279376263636
53154,Valle de Uco,Chardonnay,UK,1274,13020.869817010867
51338,San Rafael,Malbec,Brasil,1047,22239.75269509648
50736,Valle de Uco,Malbec,USA,1441,24756.144125923718
52589,Lujan de Cuyo,Syrah,Brasil,1293,30025.187254021097
52506,Lujan de Cuyo,Chardonnay,China,1606,17066.522422552738
50319,Lujan de Cuyo,Syrah,UK,1345,30392.690714713855
51660,Lujan de Cuyo,Malbec,UK,1169,25230.831689638173
50489,San Rafael,Chardonnay,USA,1052,24795.630186111746
53240,Valle de Uco,Chardonnay,Brasil,1392,25967.56635555775
50799,Maipu,Chardonnay,China,1652,20997.14467904765
53160,San Rafael,Malbec,USA,1155,28196.899175560324
51175,San Rafael,Chardonnay,Brasil,943,17461.778938459585
51959,Maipu,Malbec,USA,1207,20374.0386280635
50717,Lujan de Cuyo,Malbec,Brasil,1251,31012.343312105706
52821,San Rafael,Chardonnay,USA,1574,24322.49838263846
53065,Lujan de Cuyo,Malbec,UK,1152,
51834,Lujan de Cuyo,Syrah,USA,1244,27090.245905618525
53311,Lujan de Cuyo,Chardonnay,Brasil,951,10151.91566306556
52512,San Rafael,Malbec,USA,1247,14953.58991156549
53061,Valle de Uco,Malbec,China,1198,22991.6435156194
50354,Lujan de Cuyo,Syrah,Brasil,1071,19531.052113456488
51970,San Rafael,Malbec,UK,1488,34915.156701154214
51238,Maipu,Cabernet Sauvignon,China,1302,21308.046238127692
51123,San Rafael,Chardonnay,UK,579,7324.44098888541
52918,Lujan de Cuyo,Malbec,UK,1743,39022.396620294494
52522,Maipu,Malbec,China,1836,
52773,San Rafael,Chardonnay,UK,1553,27533.82128307235
51179,Maipu,Malbec,UK,1041,11733.369651840465
51538,Maipu,Chardonnay,China,1414,27732.69412266351
53461,Maipu,Syrah,UK,894,9259.417581759431
50676,Valle de Uco,Syrah,USA,1247,18136.216224821736
51322,Lujan de Cuyo,Chardonnay,Brasil,748,9380.542794453413
52636,Valle de Uco,Cabernet Sauvignon,Brasil,1386,21493.963100927005
52488,Maipu,Malbec,China,850,19390.764238890995
50457,Maipu,Malbec,UK,1078,13750.982615853449
50991,Lujan de Cuyo,Malbec,China,1349,15703.86690050793
51352,Valle de Uco,Chardonnay,UK,1204,23012.085802048216
52464,San Rafael,Malbec,USA,1018,20981.958290397954
53223,San Rafael,Syrah,USA,927,17079.30695103174
50631,Valle de Uco,Malbec,USA,1026,21789.497261922177
51421,San Rafael,Cabernet Sauvignon,China,1583,36234.000829315715
52992,Valle de Uco,Chardonnay,UK,1578,16632.17037233372
50658,San Rafael,Cabernet Sauvignon,China,700,8330.518476757516
52256,San Rafael,Malbec,UK,1510,36211.303601203326
51729,San Rafael,Malbec,Brasil,1491,16993.568907039593
51567,Maipu,Syrah,Brasil,542,12815.581407389796
50958,Lujan de Cuyo,Cabernet Sauvignon,Brasil,1139,19586.537415398012
51367,Lujan de Cuyo,Syrah,USA,753,17438.403618809472
51021,Valle de Uco,Malbec,China,1354,19680.994818220668
52062,Lujan de Cuyo,Cabernet Sauvignon,UK,1381,25154.586549619013
50581,Lujan de Cuyo,Syrah,Brasil,1169,12978.231499499678
53410,San Rafael,Malbec,UK,1539,18798.546569074075
52923,Lujan de Cuyo,Cabernet Sauvignon,China,1218,30021.195483084637
50690,Maipu,Malbec,USA,789,15777.873164636276
51738,Valle de Uco,Syrah,Brasil,1875,22931.144773160857
51333,Lujan de Cuyo,Chardonnay,Brasil,1310,25635.03274996603
52175,Valle de Uco,Syrah,China,1338,31536.55606645377
51488,Lujan de Cuyo,Syrah,USA,670,12765.675697049024
50020,Maipu,Malbec,UK,1762,24704.53697814261
52637,Valle de Uco,Malbec,China,1431,20419.796728251353
50641,San Rafael,Chardonnay,UK,1344,27856.865828502425
50199,Maipu,Chardonnay,China,637,7475.164022875822
50448,Lujan de Cuyo,Malbec,UK,895,10302.957503575723
51778,Maipu,Malbec,China,1701,21093.67102619578
53273,San Rafael,Malbec,USA,820,17642.189429745024
50902,Lujan de Cuyo,Chardonnay,UK,1016,16641.62042503435
52946,San Rafael,Chardonnay,USA,1138,15278.81142524774
50026,Lujan de Cuyo,Chardonnay,USA,1104,17850.166591364887
51218,Valle de Uco,Syrah,Brasil,1754,26156.720069168874
50105,San Rafael,Syrah,USA,1167,20438.13183889188
50570,San Rafael,Malbec,China,1215,23500.191878793965
51662,Lujan de Cuyo,Chardonnay,UK,1063,20129.305456048474
52667,Valle de Uco,Cabernet Sauvignon,Brasil,1430,28267.746977425708
51085,San Rafael,Malbec,Brasil,990,
51231,Lujan de Cuyo,Malbec,USA,1798,38836.673417103084
53321,Maipu,Chardonnay,Brasil,1059,24000.70756092301
52313,Lujan de Cuyo,Chardonnay,UK,859,13723.295933944984
52363,Valle de Uco,Cabernet Sauvignon,China,1890,22272.105793434017
53499,Lujan de Cuyo,Chardonnay,Brasil,1301,22973.198989359462
51692,Maipu,Cabernet Sauvignon,China,917,18226.703294809842
52297,Valle de Uco,Malbec,USA,1367,25427.985488408653
52005,Maipu,Chardonnay,UK,1344,22579.319051045266
50035,Valle de Uco,Chardonnay,Brasil,1483,27428.03765638528
52532,Maipu,Cabernet Sauvignon,UK,993,19214.771788271835
52939,Maipu,Chardonnay,UK,576,6799.765833938141
53091,Valle de Uco,Malbec,China,1691,38324.08101294971
50740,Lujan de Cuyo,Syrah,USA,1316,21917.147713290025
52053,Lujan de Cuyo,Malbec,China,1055,18041.25821039734
52622,Lujan de Cuyo,Malbec,UK,517,8855.05130661123
53417,Maipu,Malbec,Brasil,1591,16332.477945464096
51194,Lujan de Cuyo,Malbec,USA,1204,26084.232554373928
52940,San Rafael,Chardonnay,Brasil,1325,31534.519952624705
50400,Lujan de Cuyo,Chardonnay,Brasil,820,13921.880955196886
50410,San Rafael,Cabernet Sauvignon,China,943,18585.259398292947
51366,Valle de Uco,Syrah,China,984,15291.871892351666
52179,Maipu,Malbec,USA,1109,27427.278184208935
50943,San Rafael,Malbec,China,1580,28403.668030380653
50101,Valle de Uco,Cabernet Sauvignon,China,1156,25543.639581205654
53362,San Rafael,Cabernet Sauvignon,UK,789,8255.885022914721
53359,San Rafael,Syrah,China,1326,18393.58393198058
52573,Lujan de Cuyo,Chardonnay,Brasil,913,22439.418870260608
51491,Valle de Uco,Malbec,UK,1320,30705.287947808712
50017,San Rafael,Cabernet Sauvignon,UK,1724,30340.565597438763
53432,Valle de Uco,Chardonnay,China,892,12441.748156850004
51574,Maipu,Syrah,USA,1730,43048.908197092525
53272,Valle de Uco,Syrah,UK,1154,26254.657041197966
50794,Valle de Uco,Syrah,China,907,12492.965440302829
52490,Maipu,Malbec,USA,1359,19386.286957220826
52407,Valle de Uco,Cabernet Sauvignon,Brasil,1267,20624.850467251916
50175,Maipu,Syrah,Brasil,786,12598.756220390682
51804,Lujan de Cuyo,Syrah,Brasil,1456,33589.101587880854
50305,Maipu,Syrah,USA,977,22554.026383816377
52329,Maipu,Chardonnay,USA,857,10899.241031780122
51592,Lujan de Cuyo,Cabernet Sauvignon,UK,1232,27458.22175169252
50477,San Rafael,Chardonnay,China,1140,27767.507974368
53455,Maipu,Cabernet Sauvignon,USA,923,15090.934405207241
52250,Valle de Uco,Syrah,USA,1664,25325.74902809077
52850,Maipu,Syrah,Brasil,1239,15364.414736110613
53027,Lujan de Cuyo,Malbec,UK,1081,18363.744767157063
51838,Valle de Uco,Syrah,Brasil,1172,17367.677906299057
50906,Lujan de Cuyo,Chardonnay,China,538,8059.2648467936815
51784,San Rafael,Malbec,UK,1398,23892.446109730638
51455,Valle de Uco,Syrah,UK,1646,
51290,Maipu,Chardonnay,China,879,14746.900374816616
50733,Lujan de Cuyo,Syrah,UK,1040,15117.4560447315
52031,San Rafael,Syrah,USA,1452,16853.56976205823
53235,San Rafael,Cabernet Sauvignon,Brasil,779,8718.676723106326
52182,Lujan de Cuyo,Malbec,China,1287,29450.71534843161
50342,Maipu,Malbec,USA,1192,25061.66050917578
51138,Lujan de Cuyo,Chardonnay,Brasil,1486,26434.604013863867
51610,San Rafael,Malbec,USA,1351,20343.84961104437
51980,Maipu,Cabernet Sauvignon,Brasil,1648,22615.562915274066
50864,Lujan de Cuyo,Cabernet Sauvignon,Brasil,1497,18213.00251632863
50995,Maipu,Cabernet Sauvignon,Brasil,1279,26838.19814575615
52003,Lujan de Cuyo,Malbec,Brasil,1034,18559.157502701462
52424,San Rafael,Syrah,China,809,18434.051034325916
50190,San Rafael,Malbec,China,1408,23216.74834461951
50620,Lujan de Cuyo,Cabernet Sauvignon,UK,1252,26559.743130575884
50255,Valle de Uco,Cabernet Sauvignon,China,1466,20102.171635841103
50279,San Rafael,Syrah,UK,1239,14552.163985606507
50409,San Rafael,Syrah,UK,23601,27432.096750677094
51234,San Rafael,Syrah,USA,1468,25431.18240397864
50866,Maipu,Syrah,UK,887,21620.94922628988
53463,Maipu,Cabernet Sauvignon,Brasil,964,23953.01339748561
51634,San Rafael,Syrah,Brasil,1092,16422.96788317183
53005,Lujan de Cuyo,Cabernet Sauvignon,China,1668,27790.841153730118
51178,Lujan de Cuyo,Cabernet Sauvignon,Brasil,1436,14516.95770328224
51841,Lujan de Cuyo,Syrah,UK,1232,21357.09754568127
53092,Valle de Uco,Chardonnay,China,1690,38664.30055420312
53369,Lujan de Cuyo,Malbec,USA,1281,16068.902352652141
53000,Maipu,Malbec,Brasil,1286,30244.7529004442
51005,San Rafael,Cabernet Sauvignon,USA,1365,21286.745474813215
51441,Valle de Uco,Syrah,China,1314,17390.322598371426
50216,Lujan de Cuyo,Malbec,UK,1776,27366.514410535507
